date,code,name,weight,strategy_weight,position_scale
2023-02-07,159949.SZ,创业板50,0.5,0.5,1.0
2023-02-07,513520.SH,日经225,0.5,0.5,1.0
2023-02-08,159949.SZ,创业板50,0.5,0.5,1.0
2023-02-08,513520.SH,日经225,0.5,0.5,1.0
2023-02-09,159949.SZ,创业板50,0.5,0.5,1.0
2023-02-09,513520.SH,日经225,0.5,0.5,1.0
2023-02-10,159949.SZ,创业板50,0.5,0.5,1.0
2023-02-10,513050.SH,中概互联网,0.5,0.5,1.0
2023-02-13,159949.SZ,创业板50,0.5,0.5,1.0
2023-02-13,513520.SH,日经225,0.5,0.5,1.0
2023-02-14,159949.SZ,创业板50,0.5,0.5,1.0
2023-02-14,513520.SH,日经225,0.5,0.5,1.0
2023-02-15,159949.SZ,创业板50,0.5,0.5,1.0
2023-02-15,513520.SH,日经225,0.5,0.5,1.0
2023-02-16,159949.SZ,创业板50,0.5,0.5,1.0
2023-02-16,513520.SH,日经225,0.5,0.5,1.0
2023-02-17,513520.SH,日经225,0.5,0.5,1.0
2023-02-17,162411.SZ,华宝油气,0.5,0.5,1.0
2023-02-20,513520.SH,日经225,1.0,1.0,1.0
2023-02-21,513520.SH,日经225,1.0,1.0,1.0
2023-02-22,513520.SH,日经225,1.0,1.0,1.0
2023-03-01,513030.SH,德国,1.0,1.0,1.0
2023-03-02,513030.SH,德国,1.0,1.0,1.0
2023-03-07,513030.SH,德国,0.5,0.5,1.0
2023-03-07,513100.SH,纳指,0.5,0.5,1.0
2023-03-08,513030.SH,德国,0.5,0.5,1.0
2023-03-08,513100.SH,纳指,0.5,0.5,1.0
2023-03-09,513030.SH,德国,0.5,0.5,1.0
2023-03-09,513520.SH,日经225,0.5,0.5,1.0
2023-03-10,513520.SH,日经225,0.5,0.5,1.0
2023-03-10,513030.SH,德国,0.5,0.5,1.0
2023-03-13,513520.SH,日经225,0.5,0.5,1.0
2023-03-13,513030.SH,德国,0.5,0.5,1.0
2023-03-14,513030.SH,德国,0.5,0.5,1.0
2023-03-14,513520.SH,日经225,0.5,0.5,1.0
2023-03-15,512890.SH,红利低波,1.0,1.0,1.0
2023-03-16,512890.SH,红利低波,1.0,1.0,1.0
2023-03-17,512890.SH,红利低波,1.0,1.0,1.0
2023-03-20,512890.SH,红利低波,0.5,0.5,1.0
2023-03-20,513100.SH,纳指,0.5,0.5,1.0
2023-03-21,512890.SH,红利低波,0.5,0.5,1.0
2023-03-21,513100.SH,纳指,0.5,0.5,1.0
2023-03-22,512890.SH,红利低波,0.5,0.5,1.0
2023-03-22,513100.SH,纳指,0.5,0.5,1.0
2023-03-23,512890.SH,红利低波,0.5,0.5,1.0
2023-03-23,513100.SH,纳指,0.5,0.5,1.0
2023-03-24,512890.SH,红利低波,1.0,1.0,1.0
2023-03-27,512890.SH,红利低波,0.5,0.5,1.0
2023-03-27,513100.SH,纳指,0.5,0.5,1.0
2023-03-28,513100.SH,纳指,1.0,1.0,1.0
2023-03-29,513100.SH,纳指,1.0,1.0,1.0
2023-03-30,513100.SH,纳指,1.0,1.0,1.0
2023-03-31,513100.SH,纳指,1.0,1.0,1.0
2023-04-03,513100.SH,纳指,1.0,1.0,1.0
2023-04-04,513100.SH,纳指,0.5,0.5,1.0
2023-04-04,512890.SH,红利低波,0.5,0.5,1.0
2023-04-06,513100.SH,纳指,0.5,0.5,1.0
2023-04-06,512890.SH,红利低波,0.5,0.5,1.0
2023-04-07,513100.SH,纳指,0.5,0.5,1.0
2023-04-07,512890.SH,红利低波,0.5,0.5,1.0
2023-04-10,513100.SH,纳指,0.5,0.5,1.0
2023-04-10,512890.SH,红利低波,0.5,0.5,1.0
2023-04-11,513100.SH,纳指,0.5,0.5,1.0
2023-04-11,513520.SH,日经225,0.5,0.5,1.0
2023-04-12,513100.SH,纳指,0.5,0.5,1.0
2023-04-12,513520.SH,日经225,0.5,0.5,1.0
2023-04-13,513100.SH,纳指,0.5,0.5,1.0
2023-04-13,513520.SH,日经225,0.5,0.5,1.0
2023-04-14,513100.SH,纳指,0.5,0.5,1.0
2023-04-14,513520.SH,日经225,0.5,0.5,1.0
2023-04-17,513100.SH,纳指,0.5,0.5,1.0
2023-04-17,513520.SH,日经225,0.5,0.5,1.0
2023-04-18,513100.SH,纳指,0.5,0.5,1.0
2023-04-18,513050.SH,中概互联网,0.5,0.5,1.0
2023-04-19,513100.SH,纳指,0.5,0.5,1.0
2023-04-19,512890.SH,红利低波,0.5,0.5,1.0
2023-04-20,513100.SH,纳指,0.5,0.5,1.0
2023-04-20,512890.SH,红利低波,0.5,0.5,1.0
2023-04-21,513100.SH,纳指,0.5,0.5,1.0
2023-04-21,512890.SH,红利低波,0.5,0.5,1.0
2023-04-24,513100.SH,纳指,0.5,0.5,1.0
2023-04-24,512890.SH,红利低波,0.5,0.5,1.0
2023-04-25,512890.SH,红利低波,0.5,0.5,1.0
2023-04-25,513520.SH,日经225,0.5,0.5,1.0
2023-04-26,513520.SH,日经225,0.5,0.5,1.0
2023-04-26,512890.SH,红利低波,0.5,0.5,1.0
2023-04-27,512890.SH,红利低波,0.5,0.5,1.0
2023-04-27,513520.SH,日经225,0.5,0.5,1.0
2023-04-28,512890.SH,红利低波,0.5,0.5,1.0
2023-04-28,513520.SH,日经225,0.5,0.5,1.0
2023-05-04,512890.SH,红利低波,0.5,0.5,1.0
2023-05-04,513520.SH,日经225,0.5,0.5,1.0
2023-05-05,512890.SH,红利低波,0.5,0.5,1.0
2023-05-05,513520.SH,日经225,0.5,0.5,1.0
2023-05-08,512890.SH,红利低波,0.5,0.5,1.0
2023-05-08,513520.SH,日经225,0.5,0.5,1.0
2023-05-09,512890.SH,红利低波,0.5,0.5,1.0
2023-05-09,513520.SH,日经225,0.5,0.5,1.0
2023-05-10,512890.SH,红利低波,0.5,0.5,1.0
2023-05-10,513520.SH,日经225,0.5,0.5,1.0
2023-05-11,512890.SH,红利低波,0.5,0.5,1.0
2023-05-11,513520.SH,日经225,0.5,0.5,1.0
2023-05-12,512890.SH,红利低波,0.5,0.5,1.0
2023-05-12,513520.SH,日经225,0.5,0.5,1.0
2023-05-15,513520.SH,日经225,0.5,0.5,1.0
2023-05-15,512890.SH,红利低波,0.5,0.5,1.0
2023-05-16,512890.SH,红利低波,0.5,0.5,1.0
2023-05-16,513520.SH,日经225,0.5,0.5,1.0
2023-05-17,513520.SH,日经225,0.5,0.5,1.0
2023-05-17,513100.SH,纳指,0.5,0.5,1.0
2023-05-18,513520.SH,日经225,0.5,0.5,1.0
2023-05-18,513100.SH,纳指,0.5,0.5,1.0
2023-05-19,513520.SH,日经225,0.5,0.5,1.0
2023-05-19,513100.SH,纳指,0.5,0.5,1.0
2023-05-22,513520.SH,日经225,0.25,0.5,0.5
2023-05-22,513100.SH,纳指,0.25,0.5,0.5
2023-05-23,513520.SH,日经225,0.5,0.5,1.0
2023-05-23,513100.SH,纳指,0.5,0.5,1.0
2023-05-24,513100.SH,纳指,0.5,0.5,1.0
2023-05-24,513520.SH,日经225,0.5,0.5,1.0
2023-05-25,513520.SH,日经225,0.5,0.5,1.0
2023-05-25,513100.SH,纳指,0.5,0.5,1.0
2023-05-26,513100.SH,纳指,0.5,0.5,1.0
2023-05-26,513520.SH,日经225,0.5,0.5,1.0
2023-05-29,513100.SH,纳指,0.5,0.5,1.0
2023-05-29,513520.SH,日经225,0.5,0.5,1.0
2023-05-30,513100.SH,纳指,0.5,0.5,1.0
2023-05-30,513520.SH,日经225,0.5,0.5,1.0
2023-05-31,513100.SH,纳指,0.5,0.5,1.0
2023-05-31,513520.SH,日经225,0.5,0.5,1.0
2023-06-01,513100.SH,纳指,0.5,0.5,1.0
2023-06-01,513520.SH,日经225,0.5,0.5,1.0
2023-06-02,513100.SH,纳指,0.5,0.5,1.0
2023-06-02,513520.SH,日经225,0.5,0.5,1.0
2023-06-05,513100.SH,纳指,0.5,0.5,1.0
2023-06-05,513520.SH,日经225,0.5,0.5,1.0
2023-06-06,513100.SH,纳指,0.5,0.5,1.0
2023-06-06,513520.SH,日经225,0.5,0.5,1.0
2023-06-07,513100.SH,纳指,0.5,0.5,1.0
2023-06-07,513520.SH,日经225,0.5,0.5,1.0
2023-06-08,513100.SH,纳指,0.5,0.5,1.0
2023-06-08,513520.SH,日经225,0.5,0.5,1.0
2023-06-09,513100.SH,纳指,0.5,0.5,1.0
2023-06-09,513520.SH,日经225,0.5,0.5,1.0
2023-06-12,513100.SH,纳指,0.5,0.5,1.0
2023-06-12,513520.SH,日经225,0.5,0.5,1.0
2023-06-13,513100.SH,纳指,0.5,0.5,1.0
2023-06-13,513520.SH,日经225,0.5,0.5,1.0
2023-06-14,513100.SH,纳指,0.5,0.5,1.0
2023-06-14,513520.SH,日经225,0.5,0.5,1.0
2023-06-15,513100.SH,纳指,0.5,0.5,1.0
2023-06-15,513520.SH,日经225,0.5,0.5,1.0
2023-06-16,513100.SH,纳指,0.5,0.5,1.0
2023-06-16,513520.SH,日经225,0.5,0.5,1.0
2023-06-19,513100.SH,纳指,0.5,0.5,1.0
2023-06-19,513520.SH,日经225,0.5,0.5,1.0
2023-06-20,513100.SH,纳指,0.5,0.5,1.0
2023-06-20,513520.SH,日经225,0.5,0.5,1.0
2023-06-21,513100.SH,纳指,0.5,0.5,1.0
2023-06-21,513520.SH,日经225,0.5,0.5,1.0
2023-06-26,513100.SH,纳指,0.5,0.5,1.0
2023-06-26,513520.SH,日经225,0.5,0.5,1.0
2023-06-27,513100.SH,纳指,0.5,0.5,1.0
2023-06-27,159985.SZ,豆粕,0.5,0.5,1.0
2023-06-28,159985.SZ,豆粕,0.5,0.5,1.0
2023-06-28,513100.SH,纳指,0.5,0.5,1.0
2023-06-29,159985.SZ,豆粕,0.5,0.5,1.0
2023-06-29,513100.SH,纳指,0.5,0.5,1.0
2023-06-30,513100.SH,纳指,0.5,0.5,1.0
2023-06-30,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-03,513100.SH,纳指,0.5,0.5,1.0
2023-07-03,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-04,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-04,513100.SH,纳指,0.5,0.5,1.0
2023-07-05,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-05,513100.SH,纳指,0.5,0.5,1.0
2023-07-06,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-06,513100.SH,纳指,0.5,0.5,1.0
2023-07-07,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-07,513100.SH,纳指,0.5,0.5,1.0
2023-07-10,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-10,513100.SH,纳指,0.5,0.5,1.0
2023-07-11,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-11,513100.SH,纳指,0.5,0.5,1.0
2023-07-12,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-12,513100.SH,纳指,0.5,0.5,1.0
2023-07-13,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-13,513100.SH,纳指,0.5,0.5,1.0
2023-07-14,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-14,513100.SH,纳指,0.5,0.5,1.0
2023-07-17,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-17,513100.SH,纳指,0.5,0.5,1.0
2023-07-18,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-18,513100.SH,纳指,0.5,0.5,1.0
2023-07-19,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-19,513100.SH,纳指,0.5,0.5,1.0
2023-07-20,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-20,513100.SH,纳指,0.5,0.5,1.0
2023-07-21,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-21,513100.SH,纳指,0.5,0.5,1.0
2023-07-24,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-24,513100.SH,纳指,0.5,0.5,1.0
2023-07-25,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-25,513100.SH,纳指,0.5,0.5,1.0
2023-07-26,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-26,513100.SH,纳指,0.5,0.5,1.0
2023-07-27,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-27,513100.SH,纳指,0.5,0.5,1.0
2023-07-28,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-28,513100.SH,纳指,0.5,0.5,1.0
2023-07-31,159985.SZ,豆粕,0.5,0.5,1.0
2023-07-31,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-01,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-01,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-02,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-02,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-03,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-03,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-04,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-04,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-07,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-07,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-08,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-08,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-09,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-09,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-10,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-10,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-11,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-11,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-14,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-14,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-15,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-15,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-16,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-16,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-17,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-17,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-18,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-18,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-21,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-21,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-22,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-22,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-23,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-23,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-24,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-24,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-25,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-25,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-28,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-28,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-29,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-29,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-30,159985.SZ,豆粕,0.5,0.5,1.0
2023-08-30,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-31,162411.SZ,华宝油气,0.5,0.5,1.0
2023-08-31,159985.SZ,豆粕,0.5,0.5,1.0
2023-09-01,159985.SZ,豆粕,0.5,0.5,1.0
2023-09-01,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-04,159985.SZ,豆粕,0.5,0.5,1.0
2023-09-04,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-05,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-05,159985.SZ,豆粕,0.5,0.5,1.0
2023-09-06,159985.SZ,豆粕,0.5,0.5,1.0
2023-09-06,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-07,159985.SZ,豆粕,0.5,0.5,1.0
2023-09-07,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-08,159985.SZ,豆粕,0.5,0.5,1.0
2023-09-08,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-11,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-11,159985.SZ,豆粕,0.5,0.5,1.0
2023-09-12,159985.SZ,豆粕,0.5,0.5,1.0
2023-09-12,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-13,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-13,159985.SZ,豆粕,0.5,0.5,1.0
2023-09-14,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-14,518880.SH,黄金,0.5,0.5,1.0
2023-09-15,518880.SH,黄金,0.5,0.5,1.0
2023-09-15,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-18,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-18,518880.SH,黄金,0.5,0.5,1.0
2023-09-19,518880.SH,黄金,0.5,0.5,1.0
2023-09-19,162411.SZ,华宝油气,0.5,0.5,1.0
2023-09-20,518880.SH,黄金,1.0,1.0,1.0
2023-09-21,518880.SH,黄金,1.0,1.0,1.0
2023-09-22,518880.SH,黄金,1.0,1.0,1.0
2023-09-25,518880.SH,黄金,1.0,1.0,1.0
2023-09-26,518880.SH,黄金,1.0,1.0,1.0
2023-09-27,518880.SH,黄金,1.0,1.0,1.0
2023-09-28,518880.SH,黄金,1.0,1.0,1.0
2023-10-09,162411.SZ,华宝油气,1.0,1.0,1.0
2023-10-17,512890.SH,红利低波,1.0,1.0,1.0
2023-10-18,512890.SH,红利低波,1.0,1.0,1.0
2023-10-19,512890.SH,红利低波,0.5,0.5,1.0
2023-10-19,162411.SZ,华宝油气,0.5,0.5,1.0
2023-10-20,162411.SZ,华宝油气,1.0,1.0,1.0
2023-10-23,162411.SZ,华宝油气,0.5,0.5,1.0
2023-10-23,518880.SH,黄金,0.5,0.5,1.0
2023-10-24,518880.SH,黄金,0.5,0.5,1.0
2023-10-24,162411.SZ,华宝油气,0.5,0.5,1.0
2023-10-25,518880.SH,黄金,1.0,1.0,1.0
2023-10-26,518880.SH,黄金,1.0,1.0,1.0
2023-10-27,518880.SH,黄金,1.0,1.0,1.0
2023-10-30,518880.SH,黄金,1.0,1.0,1.0
2023-10-31,518880.SH,黄金,1.0,1.0,1.0
2023-11-01,518880.SH,黄金,1.0,1.0,1.0
2023-11-02,518880.SH,黄金,1.0,1.0,1.0
2023-11-03,518880.SH,黄金,0.5,0.5,1.0
2023-11-03,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-06,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-06,518880.SH,黄金,0.5,0.5,1.0
2023-11-07,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-07,518880.SH,黄金,0.5,0.5,1.0
2023-11-08,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-08,563300.SH,中证2000,0.5,0.5,1.0
2023-11-09,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-09,563300.SH,中证2000,0.5,0.5,1.0
2023-11-10,563300.SH,中证2000,0.5,0.5,1.0
2023-11-10,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-13,563300.SH,中证2000,0.5,0.5,1.0
2023-11-13,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-14,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-14,563300.SH,中证2000,0.5,0.5,1.0
2023-11-15,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-15,563300.SH,中证2000,0.5,0.5,1.0
2023-11-16,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-16,563300.SH,中证2000,0.5,0.5,1.0
2023-11-17,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-17,563300.SH,中证2000,0.5,0.5,1.0
2023-11-20,563300.SH,中证2000,0.5,0.5,1.0
2023-11-20,159985.SZ,豆粕,0.5,0.5,1.0
2023-11-21,563300.SH,中证2000,0.5,0.5,1.0
2023-11-21,513030.SH,德国,0.5,0.5,1.0
2023-11-22,563300.SH,中证2000,0.5,0.5,1.0
2023-11-22,513030.SH,德国,0.5,0.5,1.0
2023-11-23,563300.SH,中证2000,0.5,0.5,1.0
2023-11-23,513030.SH,德国,0.5,0.5,1.0
2023-11-24,563300.SH,中证2000,0.5,0.5,1.0
2023-11-24,513030.SH,德国,0.5,0.5,1.0
2023-11-27,513030.SH,德国,0.5,0.5,1.0
2023-11-27,563300.SH,中证2000,0.5,0.5,1.0
2023-11-28,563300.SH,中证2000,0.5,0.5,1.0
2023-11-28,513030.SH,德国,0.5,0.5,1.0
2023-11-29,563300.SH,中证2000,0.5,0.5,1.0
2023-11-29,513030.SH,德国,0.5,0.5,1.0
2023-11-30,513030.SH,德国,0.5,0.5,1.0
2023-11-30,563300.SH,中证2000,0.5,0.5,1.0
2023-12-01,513030.SH,德国,0.5,0.5,1.0
2023-12-01,513100.SH,纳指,0.5,0.5,1.0
2023-12-04,513030.SH,德国,0.5,0.5,1.0
2023-12-04,513100.SH,纳指,0.5,0.5,1.0
2023-12-05,513030.SH,德国,0.5,0.5,1.0
2023-12-05,513100.SH,纳指,0.5,0.5,1.0
2023-12-06,513030.SH,德国,0.5,0.5,1.0
2023-12-06,513100.SH,纳指,0.5,0.5,1.0
2023-12-07,513030.SH,德国,0.5,0.5,1.0
2023-12-07,513100.SH,纳指,0.5,0.5,1.0
2023-12-08,513030.SH,德国,0.5,0.5,1.0
2023-12-08,513520.SH,日经225,0.5,0.5,1.0
2023-12-11,513030.SH,德国,0.5,0.5,1.0
2023-12-11,513520.SH,日经225,0.5,0.5,1.0
2023-12-12,513030.SH,德国,0.5,0.5,1.0
2023-12-12,513520.SH,日经225,0.5,0.5,1.0
2023-12-13,513030.SH,德国,0.5,0.5,1.0
2023-12-13,513520.SH,日经225,0.5,0.5,1.0
2023-12-14,513030.SH,德国,0.5,0.5,1.0
2023-12-14,513520.SH,日经225,0.5,0.5,1.0
2023-12-15,513030.SH,德国,0.5,0.5,1.0
2023-12-15,513520.SH,日经225,0.5,0.5,1.0
2023-12-18,513030.SH,德国,0.5,0.5,1.0
2023-12-18,513520.SH,日经225,0.5,0.5,1.0
2023-12-19,513520.SH,日经225,0.5,0.5,1.0
2023-12-19,513030.SH,德国,0.5,0.5,1.0
2023-12-20,513520.SH,日经225,0.5,0.5,1.0
2023-12-20,513030.SH,德国,0.5,0.5,1.0
2023-12-21,513520.SH,日经225,0.5,0.5,1.0
2023-12-21,513030.SH,德国,0.5,0.5,1.0
2023-12-22,513520.SH,日经225,0.5,0.5,1.0
2023-12-22,513030.SH,德国,0.5,0.5,1.0
2023-12-25,513520.SH,日经225,0.5,0.5,1.0
2023-12-25,513030.SH,德国,0.5,0.5,1.0
2023-12-26,513520.SH,日经225,0.5,0.5,1.0
2023-12-26,513030.SH,德国,0.5,0.5,1.0
2023-12-27,513520.SH,日经225,0.5,0.5,1.0
2023-12-27,513030.SH,德国,0.5,0.5,1.0
2023-12-28,513520.SH,日经225,0.5,0.5,1.0
2023-12-28,513030.SH,德国,0.5,0.5,1.0
2023-12-29,513520.SH,日经225,0.5,0.5,1.0
2023-12-29,513030.SH,德国,0.5,0.5,1.0
2024-01-02,513520.SH,日经225,0.5,0.5,1.0
2024-01-02,513030.SH,德国,0.5,0.5,1.0
2024-01-03,513520.SH,日经225,0.5,0.5,1.0
2024-01-03,513030.SH,德国,0.5,0.5,1.0
2024-01-04,513520.SH,日经225,0.5,0.5,1.0
2024-01-04,518880.SH,黄金,0.5,0.5,1.0
2024-01-05,513520.SH,日经225,0.5,0.5,1.0
2024-01-05,164824.SZ,印度,0.5,0.5,1.0
2024-01-08,164824.SZ,印度,0.5,0.5,1.0
2024-01-08,513520.SH,日经225,0.5,0.5,1.0
2024-01-09,513520.SH,日经225,0.5,0.5,1.0
2024-01-09,164824.SZ,印度,0.5,0.5,1.0
2024-01-10,164824.SZ,印度,0.5,0.5,1.0
2024-01-10,513520.SH,日经225,0.5,0.5,1.0
2024-01-11,513520.SH,日经225,0.5,0.5,1.0
2024-01-11,164824.SZ,印度,0.5,0.5,1.0
2024-01-12,513520.SH,日经225,0.5,0.5,1.0
2024-01-12,164824.SZ,印度,0.5,0.5,1.0
2024-01-15,513520.SH,日经225,0.5,0.5,1.0
2024-01-15,164824.SZ,印度,0.5,0.5,1.0
2024-01-16,513520.SH,日经225,0.5,0.5,1.0
2024-01-16,164824.SZ,印度,0.5,0.5,1.0
2024-01-17,513520.SH,日经225,0.5,0.5,1.0
2024-01-17,164824.SZ,印度,0.5,0.5,1.0
2024-01-18,513520.SH,日经225,0.5,0.5,1.0
2024-01-18,164824.SZ,印度,0.5,0.5,1.0
2024-01-19,513520.SH,日经225,0.5,0.5,1.0
2024-01-19,164824.SZ,印度,0.5,0.5,1.0
2024-01-22,513520.SH,日经225,0.5,0.5,1.0
2024-01-22,164824.SZ,印度,0.5,0.5,1.0
2024-01-23,513520.SH,日经225,0.5,0.5,1.0
2024-01-23,164824.SZ,印度,0.5,0.5,1.0
2024-01-24,513520.SH,日经225,0.5,0.5,1.0
2024-01-24,164824.SZ,印度,0.5,0.5,1.0
2024-01-25,513520.SH,日经225,0.5,0.5,1.0
2024-01-25,164824.SZ,印度,0.5,0.5,1.0
2024-01-26,513520.SH,日经225,0.25,0.5,0.5
2024-01-26,512890.SH,红利低波,0.25,0.5,0.5
2024-01-29,512890.SH,红利低波,0.25,0.5,0.5
2024-01-29,513520.SH,日经225,0.25,0.5,0.5
2024-01-30,513520.SH,日经225,0.5,0.5,1.0
2024-01-30,512890.SH,红利低波,0.5,0.5,1.0
2024-01-31,513520.SH,日经225,0.5,0.5,1.0
2024-01-31,164824.SZ,印度,0.5,0.5,1.0
2024-02-01,164824.SZ,印度,0.5,0.5,1.0
2024-02-01,512890.SH,红利低波,0.5,0.5,1.0
2024-02-02,164824.SZ,印度,0.25,0.5,0.5
2024-02-02,512890.SH,红利低波,0.25,0.5,0.5
2024-02-05,164824.SZ,印度,0.5,0.5,1.0
2024-02-05,512890.SH,红利低波,0.5,0.5,1.0
2024-02-06,164824.SZ,印度,0.5,0.5,1.0
2024-02-06,512890.SH,红利低波,0.5,0.5,1.0
2024-02-07,512890.SH,红利低波,0.5,0.5,1.0
2024-02-07,513100.SH,纳指,0.5,0.5,1.0
2024-02-08,513100.SH,纳指,0.5,0.5,1.0
2024-02-08,512890.SH,红利低波,0.5,0.5,1.0
2024-02-19,513100.SH,纳指,0.5,0.5,1.0
2024-02-19,512890.SH,红利低波,0.5,0.5,1.0
2024-02-20,513100.SH,纳指,0.5,0.5,1.0
2024-02-20,512890.SH,红利低波,0.5,0.5,1.0
2024-02-21,513100.SH,纳指,0.5,0.5,1.0
2024-02-21,512890.SH,红利低波,0.5,0.5,1.0
2024-02-22,512890.SH,红利低波,0.5,0.5,1.0
2024-02-22,513100.SH,纳指,0.5,0.5,1.0
2024-02-23,512890.SH,红利低波,0.5,0.5,1.0
2024-02-23,513100.SH,纳指,0.5,0.5,1.0
2024-02-26,512890.SH,红利低波,0.5,0.5,1.0
2024-02-26,513100.SH,纳指,0.5,0.5,1.0
2024-02-27,513100.SH,纳指,0.5,0.5,1.0
2024-02-27,512890.SH,红利低波,0.5,0.5,1.0
2024-02-28,512890.SH,红利低波,0.5,0.5,1.0
2024-02-28,513100.SH,纳指,0.5,0.5,1.0
2024-02-29,513100.SH,纳指,0.5,0.5,1.0
2024-02-29,512890.SH,红利低波,0.5,0.5,1.0
2024-03-01,512890.SH,红利低波,0.5,0.5,1.0
2024-03-01,513100.SH,纳指,0.5,0.5,1.0
2024-03-04,513100.SH,纳指,0.5,0.5,1.0
2024-03-04,512890.SH,红利低波,0.5,0.5,1.0
2024-03-05,513100.SH,纳指,0.5,0.5,1.0
2024-03-05,512890.SH,红利低波,0.5,0.5,1.0
2024-03-06,512890.SH,红利低波,0.5,0.5,1.0
